x 	 y 	 b 	 n 	 func
 0.600000 	 0.860000 	 1.275000 	 1.000000 	 0.247757
 0.600000 	 0.860000 	 1.275000 	 7.000000 	 0.247988
 0.600000 	 0.860000 	 1.275000 	 19.000000 	 0.247988
 0.600000 	 0.860000 	 1.330000 	 1.000000 	 0.276442
 0.600000 	 0.860000 	 1.330000 	 7.000000 	 0.275173
 0.600000 	 0.860000 	 1.330000 	 19.000000 	 0.275173
 0.600000 	 0.860000 	 1.385000 	 1.000000 	 0.303189
 0.600000 	 0.860000 	 1.385000 	 7.000000 	 0.300121
 0.600000 	 0.860000 	 1.385000 	 19.000000 	 0.300120
 0.600000 	 0.860000 	 1.440000 	 1.000000 	 0.327974
 0.600000 	 0.860000 	 1.440000 	 7.000000 	 0.322910
 0.600000 	 0.860000 	 1.440000 	 19.000000 	 0.322909
 0.600000 	 0.860000 	 1.495000 	 1.000000 	 0.350819
 0.600000 	 0.860000 	 1.495000 	 7.000000 	 0.343666
 0.600000 	 0.860000 	 1.495000 	 19.000000 	 0.343665
 0.600000 	 0.860000 	 1.550000 	 1.000000 	 0.371781
 0.600000 	 0.860000 	 1.550000 	 7.000000 	 0.362541
 0.600000 	 0.860000 	 1.550000 	 19.000000 	 0.362541
 0.600000 	 0.860000 	 1.605000 	 1.000000 	 0.390937
 0.600000 	 0.860000 	 1.605000 	 7.000000 	 0.379695
 0.600000 	 0.860000 	 1.605000 	 19.000000 	 0.379696
 0.600000 	 0.860000 	 1.660000 	 1.000000 	 0.408377
 0.600000 	 0.860000 	 1.660000 	 7.000000 	 0.395287
 0.600000 	 0.860000 	 1.660000 	 19.000000 	 0.395291
 0.600000 	 0.860000 	 1.715000 	 1.000000 	 0.424202
 0.600000 	 0.860000 	 1.715000 	 7.000000 	 0.409470
 0.600000 	 0.860000 	 1.715000 	 19.000000 	 0.409476
 0.600000 	 0.860000 	 1.770000 	 1.000000 	 0.438512
 0.600000 	 0.860000 	 1.770000 	 7.000000 	 0.422386
 0.600000 	 0.860000 	 1.770000 	 19.000000 	 0.422394
 0.600000 	 0.860000 	 1.825000 	 1.000000 	 0.451411
 0.600000 	 0.860000 	 1.825000 	 7.000000 	 0.434167
 0.600000 	 0.860000 	 1.825000 	 19.000000 	 0.434175
 0.600000 	 0.860000 	 1.880000 	 1.000000 	 0.462997
 0.600000 	 0.860000 	 1.880000 	 7.000000 	 0.444929
 0.600000 	 0.860000 	 1.880000 	 19.000000 	 0.444935
 0.600000 	 0.860000 	 1.935000 	 1.000000 	 0.473368
 0.600000 	 0.860000 	 1.935000 	 7.000000 	 0.454780
 0.600000 	 0.860000 	 1.935000 	 19.000000 	 0.454780
 0.600000 	 0.860000 	 1.990000 	 1.000000 	 0.482616
 0.600000 	 0.860000 	 1.990000 	 7.000000 	 0.463812
 0.600000 	 0.860000 	 1.990000 	 19.000000 	 0.463805
 0.600000 	 0.860000 	 2.045000 	 1.000000 	 0.490827
 0.600000 	 0.860000 	 2.045000 	 7.000000 	 0.472110
 0.600000 	 0.860000 	 2.045000 	 19.000000 	 0.472092
 0.600000 	 0.910000 	 1.000000 	 1.000000 	 0.053935
 0.600000 	 0.910000 	 1.000000 	 7.000000 	 0.055070
 0.600000 	 0.910000 	 1.000000 	 19.000000 	 0.055070
 0.600000 	 0.910000 	 1.055000 	 1.000000 	 0.089258
 0.600000 	 0.910000 	 1.055000 	 7.000000 	 0.091206
 0.600000 	 0.910000 	 1.055000 	 19.000000 	 0.091206
 0.600000 	 0.910000 	 1.110000 	 1.000000 	 0.124974
 0.600000 	 0.910000 	 1.110000 	 7.000000 	 0.127570
 0.600000 	 0.910000 	 1.110000 	 19.000000 	 0.127570
 0.600000 	 0.910000 	 1.165000 	 1.000000 	 0.160254
 0.600000 	 0.910000 	 1.165000 	 7.000000 	 0.163145
 0.600000 	 0.910000 	 1.165000 	 19.000000 	 0.163145
 0.600000 	 0.910000 	 1.220000 	 1.000000 	 0.194496
 0.600000 	 0.910000 	 1.220000 	 7.000000 	 0.197207
 0.600000 	 0.910000 	 1.220000 	 19.000000 	 0.197207
 0.600000 	 0.910000 	 1.275000 	 1.000000 	 0.227286
 0.600000 	 0.910000 	 1.275000 	 7.000000 	 0.229291
 0.600000 	 0.910000 	 1.275000 	 19.000000 	 0.229291
 0.600000 	 0.910000 	 1.330000 	 1.000000 	 0.258353
 0.600000 	 0.910000 	 1.330000 	 7.000000 	 0.259147
 0.600000 	 0.910000 	 1.330000 	 19.000000 	 0.259147
 0.600000 	 0.910000 	 1.385000 	 1.000000 	 0.287539
 0.600000 	 0.910000 	 1.385000 	 7.000000 	 0.286683
 0.600000 	 0.910000 	 1.385000 	 19.000000 	 0.286683
 0.600000 	 0.910000 	 1.440000 	 1.000000 	 0.314767
 0.600000 	 0.910000 	 1.440000 	 7.000000 	 0.311921
 0.600000 	 0.910000 	 1.440000 	 19.000000 	 0.311920
 0.600000 	 0.910000 	 1.495000 	 1.000000 	 0.340021
 0.600000 	 0.910000 	 1.495000 	 7.000000 	 0.334957
 0.600000 	 0.910000 	 1.495000 	 19.000000 	 0.334955
 0.600000 	 0.910000 	 1.550000 	 1.000000 	 0.363329
 0.600000 	 0.910000 	 1.550000 	 7.000000 	 0.355927
 0.600000 	 0.910000 	 1.550000 	 19.000000 	 0.355925
 0.600000 	 0.910000 	 1.605000 	 1.000000 	 0.384748
 0.600000 	 0.910000 	 1.605000 	 7.000000 	 0.374991
 0.600000 	 0.910000 	 1.605000 	 19.000000 	 0.374990
 0.600000 	 0.910000 	 1.660000 	 1.000000 	 0.404357
 0.600000 	 0.910000 	 1.660000 	 7.000000 	 0.392314
 0.600000 	 0.910000 	 1.660000 	 19.000000 	 0.392315
 0.600000 	 0.910000 	 1.715000 	 1.000000 	 0.422246
 0.600000 	 0.910000 	 1.715000 	 7.000000 	 0.408061
 0.600000 	 0.910000 	 1.715000 	 19.000000 	 0.408065
 0.600000 	 0.910000 	 1.770000 	 1.000000 	 0.438512
 0.600000 	 0.910000 	 1.770000 	 7.000000 	 0.422386
 0.600000 	 0.910000 	 1.770000 	 19.000000 	 0.422394
 0.600000 	 0.910000 	 1.825000 	 1.000000 	 0.453256
 0.600000 	 0.910000 	 1.825000 	 7.000000 	 0.435435
 0.600000 	 0.910000 	 1.825000 	 19.000000 	 0.435447
 0.600000 	 0.910000 	 1.880000 	 1.000000 	 0.466579
 0.600000 	 0.910000 	 1.880000 	 7.000000 	 0.447339
 0.600000 	 0.910000 	 1.880000 	 19.000000 	 0.447353
 0.600000 	 0.910000 	 1.935000 	 1.000000 	 0.478578
 0.600000 	 0.910000 	 1.935000 	 7.000000 	 0.458218
 0.600000 	 0.910000 	 1.935000 	 19.000000 	 0.458232
 0.600000 	 0.910000 	 1.990000 	 1.000000 	 0.489349
 0.600000 	 0.910000 	 1.990000 	 7.000000 	 0.468180
 0.600000 	 0.910000 	 1.990000 	 19.000000 	 0.468190
 0.600000 	 0.910000 	 2.045000 	 1.000000 	 0.498983
 0.600000 	 0.910000 	 2.045000 	 7.000000 	 0.477319
 0.600000 	 0.910000 	 2.045000 	 19.000000 	 0.477321
 0.600000 	 0.960000 	 1.000000 	 1.000000 	 0.024230
 0.600000 	 0.960000 	 1.000000 	 7.000000 	 0.024789
 0.600000 	 0.960000 	 1.000000 	 19.000000 	 0.024789
 0.600000 	 0.960000 	 1.055000 	 1.000000 	 0.059535
 0.600000 	 0.960000 	 1.055000 	 7.000000 	 0.061066
 0.600000 	 0.960000 	 1.055000 	 19.000000 	 0.061066
 0.600000 	 0.960000 	 1.110000 	 1.000000 	 0.095985
 0.600000 	 0.960000 	 1.110000 	 7.000000 	 0.098517
 0.600000 	 0.960000 	 1.110000 	 19.000000 	 0.098517
 0.600000 	 0.960000 	 1.165000 	 1.000000 	 0.132573
 0.600000 	 0.960000 	 1.165000 	 7.000000 	 0.135897
 0.600000 	 0.960000 	 1.165000 	 19.000000 	 0.135897
 0.600000 	 0.960000 	 1.220000 	 1.000000 	 0.168548
 0.600000 	 0.960000 	 1.220000 	 7.000000 	 0.172252
 0.600000 	 0.960000 	 1.220000 	 19.000000 	 0.172252
 0.600000 	 0.960000 	 1.275000 	 1.000000 	 0.203369
 0.600000 	 0.960000 	 1.275000 	 7.000000 	 0.206914
 0.600000 	 0.960000 	 1.275000 	 19.000000 	 0.206914
 0.600000 	 0.960000 	 1.330000 	 1.000000 	 0.236665
 0.600000 	 0.960000 	 1.330000 	 7.000000 	 0.239464
 0.600000 	 0.960000 	 1.330000 	 19.000000 	 0.239464
 0.600000 	 0.960000 	 1.385000 	 1.000000 	 0.268194
 0.600000 	 0.960000 	 1.385000 	 7.000000 	 0.269686
 0.600000 	 0.960000 	 1.385000 	 19.000000 	 0.269687
 0.600000 	 0.960000 	 1.440000 	 1.000000 	 0.297818
 0.600000 	 0.960000 	 1.440000 	 7.000000 	 0.297517
 0.600000 	 0.960000 	 1.440000 	 19.000000 	 0.297517
 0.600000 	 0.960000 	 1.495000 	 1.000000 	 0.325472
 0.600000 	 0.960000 	 1.495000 	 7.000000 	 0.322999
 0.600000 	 0.960000 	 1.495000 	 19.000000 	 0.322998
 0.600000 	 0.960000 	 1.550000 	 1.000000 	 0.351148
 0.600000 	 0.960000 	 1.550000 	 7.000000 	 0.346240
 0.600000 	 0.960000 	 1.550000 	 19.000000 	 0.346238
 0.600000 	 0.960000 	 1.605000 	 1.000000 	 0.374878
 0.600000 	 0.960000 	 1.605000 	 7.000000 	 0.367389
 0.600000 	 0.960000 	 1.605000 	 19.000000 	 0.367386
 0.600000 	 0.960000 	 1.660000 	 1.000000 	 0.396719
 0.600000 	 0.960000 	 1.660000 	 7.000000 	 0.386611
 0.600000 	 0.960000 	 1.660000 	 19.000000 	 0.386608
 0.600000 	 0.960000 	 1.715000 	 1.000000 	 0.416751
 0.600000 	 0.960000 	 1.715000 	 7.000000 	 0.404076
 0.600000 	 0.960000 	 1.715000 	 19.000000 	 0.404076
 0.600000 	 0.960000 	 1.770000 	 1.000000 	 0.435061
 0.600000 	 0.960000 	 1.770000 	 7.000000 	 0.419953
 0.600000 	 0.960000 	 1.770000 	 19.000000 	 0.419956
 0.600000 	 0.960000 	 1.825000 	 1.000000 	 0.451746
 0.600000 	 0.960000 	 1.825000 	 7.000000 	 0.434398
 0.600000 	 0.960000 	 1.825000 	 19.000000 	 0.434406
 0.600000 	 0.960000 	 1.880000 	 1.000000 	 0.466905
 0.600000 	 0.960000 	 1.880000 	 7.000000 	 0.447558
 0.600000 	 0.960000 	 1.880000 	 19.000000 	 0.447572
 0.600000 	 0.960000 	 1.935000 	 1.000000 	 0.480635
 0.600000 	 0.960000 	 1.935000 	 7.000000 	 0.459566
 0.600000 	 0.960000 	 1.935000 	 19.000000 	 0.459586
 0.600000 	 0.960000 	 1.990000 	 1.000000 	 0.493034
 0.600000 	 0.960000 	 1.990000 	 7.000000 	 0.470545
 0.600000 	 0.960000 	 1.990000 	 19.000000 	 0.470567
 0.600000 	 0.960000 	 2.045000 	 1.000000 	 0.504196
 0.600000 	 0.960000 	 2.045000 	 7.000000 	 0.480601
 0.600000 	 0.960000 	 2.045000 	 19.000000 	 0.480622
 0.700000 	 0.010000 	 1.000000 	 1.000000 	 0.004435
 0.700000 	 0.010000 	 1.000000 	 7.000000 	 0.004490
 0.700000 	 0.010000 	 1.000000 	 19.000000 	 0.004490
 0.700000 	 0.010000 	 1.055000 	 1.000000 	 0.004715
 0.700000 	 0.010000 	 1.055000 	 7.000000 	 0.004789
 0.700000 	 0.010000 	 1.055000 	 19.000000 	 0.004789
 0.700000 	 0.010000 	 1.110000 	 1.000000 	 0.004969
 0.700000 	 0.010000 	 1.110000 	 7.000000 	 0.005065
 0.700000 	 0.010000 	 1.110000 	 19.000000 	 0.005065
 0.700000 	 0.010000 	 1.165000 	 1.000000 	 0.005199
 0.700000 	 0.010000 	 1.165000 	 7.000000 	 0.005320
 0.700000 	 0.010000 	 1.165000 	 19.000000 	 0.005320
 0.700000 	 0.010000 	 1.220000 	 1.000000 	 0.005405
 0.700000 	 0.010000 	 1.220000 	 7.000000 	 0.005556
 0.700000 	 0.010000 	 1.220000 	 19.000000 	 0.005556
 0.700000 	 0.010000 	 1.275000 	 1.000000 	 0.005590
 0.700000 	 0.010000 	 1.275000 	 7.000000 	 0.005774
 0.700000 	 0.010000 	 1.275000 	 19.000000 	 0.005774
 0.700000 	 0.010000 	 1.330000 	 1.000000 	 0.005755
 0.700000 	 0.010000 	 1.330000 	 7.000000 	 0.005974
 0.700000 	 0.010000 	 1.330000 	 19.000000 	 0.005974
 0.700000 	 0.010000 	 1.385000 	 1.000000 	 0.005902
 0.700000 	 0.010000 	 1.385000 	 7.000000 	 0.006159
 0.700000 	 0.010000 	 1.385000 	 19.000000 	 0.006159
 0.700000 	 0.010000 	 1.440000 	 1.000000 	 0.006031
 0.700000 	 0.010000 	 1.440000 	 7.000000 	 0.006330
 0.700000 	 0.010000 	 1.440000 	 19.000000 	 0.006330
 0.700000 	 0.010000 	 1.495000 	 1.000000 	 0.006145
 0.700000 	 0.010000 	 1.495000 	 7.000000 	 0.006487
 0.700000 	 0.010000 	 1.495000 	 19.000000 	 0.006487
 0.700000 	 0.010000 	 1.550000 	 1.000000 	 0.006245
 0.700000 	 0.010000 	 1.550000 	 7.000000 	 0.006633
 0.700000 	 0.010000 	 1.550000 	 19.000000 	 0.006633
 0.700000 	 0.010000 	 1.605000 	 1.000000 	 0.006331
 0.700000 	 0.010000 	 1.605000 	 7.000000 	 0.006768
 0.700000 	 0.010000 	 1.605000 	 19.000000 	 0.006768
 0.700000 	 0.010000 	 1.660000 	 1.000000 	 0.006406
 0.700000 	 0.010000 	 1.660000 	 7.000000 	 0.006893
 0.700000 	 0.010000 	 1.660000 	 19.000000 	 0.006893
 0.700000 	 0.010000 	 1.715000 	 1.000000 	 0.006470
 0.700000 	 0.010000 	 1.715000 	 7.000000 	 0.007009
 0.700000 	 0.010000 	 1.715000 	 19.000000 	 0.007009
 0.700000 	 0.010000 	 1.770000 	 1.000000 	 0.006523
 0.700000 	 0.010000 	 1.770000 	 7.000000 	 0.007116
 0.700000 	 0.010000 	 1.770000 	 19.000000 	 0.007116
 0.700000 	 0.010000 	 1.825000 	 1.000000 	 0.006568
 0.700000 	 0.010000 	 1.825000 	 7.000000 	 0.007216
 0.700000 	 0.010000 	 1.825000 	 19.000000 	 0.007216
 0.700000 	 0.010000 	 1.880000 	 1.000000 	 0.006605
 0.700000 	 0.010000 	 1.880000 	 7.000000 	 0.007308
 0.700000 	 0.010000 	 1.880000 	 19.000000 	 0.007309
 0.700000 	 0.010000 	 1.935000 	 1.000000 	 0.006634
 0.700000 	 0.010000 	 1.935000 	 7.000000 	 0.007395
 0.700000 	 0.010000 	 1.935000 	 19.000000 	 0.007396
 0.700000 	 0.010000 	 1.990000 	 1.000000 	 0.006657
 0.700000 	 0.010000 	 1.990000 	 7.000000 	 0.007475
 0.700000 	 0.010000 	 1.990000 	 19.000000 	 0.007476
 0.700000 	 0.010000 	 2.045000 	 1.000000 	 0.006673
 0.700000 	 0.010000 	 2.045000 	 7.000000 	 0.007550
 0.700000 	 0.010000 	 2.045000 	 19.000000 	 0.007552
 0.700000 	 0.060000 	 1.000000 	 1.000000 	 0.026459
 0.700000 	 0.060000 	 1.000000 	 7.000000 	 0.026773
 0.700000 	 0.060000 	 1.000000 	 19.000000 	 0.026773
 0.700000 	 0.060000 	 1.055000 	 1.000000 	 0.028143
 0.700000 	 0.060000 	 1.055000 	 7.000000 	 0.028566
 0.700000 	 0.060000 	 1.055000 	 19.000000 	 0.028566
 0.700000 	 0.060000 	 1.110000 	 1.000000 	 0.029674
 0.700000 	 0.060000 	 1.110000 	 7.000000 	 0.030227
 0.700000 	 0.060000 	 1.110000 	 19.000000 	 0.030227
 0.700000 	 0.060000 	 1.165000 	 1.000000 	 0.031059
 0.700000 	 0.060000 	 1.165000 	 7.000000 	 0.031762
 0.700000 	 0.060000 	 1.165000 	 19.000000 	 0.031762
 0.700000 	 0.060000 	 1.220000 	 1.000000 	 0.032306
 0.700000 	 0.060000 	 1.220000 	 7.000000 	 0.033179
 0.700000 	 0.060000 	 1.220000 	 19.000000 	 0.033179
 0.700000 	 0.060000 	 1.275000 	 1.000000 	 0.033423
 0.700000 	 0.060000 	 1.275000 	 7.000000 	 0.034486
 0.700000 	 0.060000 	 1.275000 	 19.000000 	 0.034486
 0.700000 	 0.060000 	 1.330000 	 1.000000 	 0.034420
 0.700000 	 0.060000 	 1.330000 	 7.000000 	 0.035691
 0.700000 	 0.060000 	 1.330000 	 19.000000 	 0.035691
 0.700000 	 0.060000 	 1.385000 	 1.000000 	 0.035306
 0.700000 	 0.060000 	 1.385000 	 7.000000 	 0.036803
 0.700000 	 0.060000 	 1.385000 	 19.000000 	 0.036803
 0.700000 	 0.060000 	 1.440000 	 1.000000 	 0.036089
 0.700000 	 0.060000 	 1.440000 	 7.000000 	 0.037830
 0.700000 	 0.060000 	 1.440000 	 19.000000 	 0.037830
 0.700000 	 0.060000 	 1.495000 	 1.000000 	 0.036777
 0.700000 	 0.060000 	 1.495000 	 7.000000 	 0.038778
 0.700000 	 0.060000 	 1.495000 	 19.000000 	 0.038778
 0.700000 	 0.060000 	 1.550000 	 1.000000 	 0.037380
 0.700000 	 0.060000 	 1.550000 	 7.000000 	 0.039654
 0.700000 	 0.060000 	 1.550000 	 19.000000 	 0.039654
 0.700000 	 0.060000 	 1.605000 	 1.000000 	 0.037904
 0.700000 	 0.060000 	 1.605000 	 7.000000 	 0.040464
 0.700000 	 0.060000 	 1.605000 	 19.000000 	 0.040465
 0.700000 	 0.060000 	 1.660000 	 1.000000 	 0.038356
 0.700000 	 0.060000 	 1.660000 	 7.000000 	 0.041215
 0.700000 	 0.060000 	 1.660000 	 19.000000 	 0.041215
 0.700000 	 0.060000 	 1.715000 	 1.000000 	 0.038742
 0.700000 	 0.060000 	 1.715000 	 7.000000 	 0.041910
 0.700000 	 0.060000 	 1.715000 	 19.000000 	 0.041911
 0.700000 	 0.060000 	 1.770000 	 1.000000 	 0.039069
 0.700000 	 0.060000 	 1.770000 	 7.000000 	 0.042556
 0.700000 	 0.060000 	 1.770000 	 19.000000 	 0.042557
 0.700000 	 0.060000 	 1.825000 	 1.000000 	 0.039342
 0.700000 	 0.060000 	 1.825000 	 7.000000 	 0.043155
 0.700000 	 0.060000 	 1.825000 	 19.000000 	 0.043158
 0.700000 	 0.060000 	 1.880000 	 1.000000 	 0.039565
 0.700000 	 0.060000 	 1.880000 	 7.000000 	 0.043713
 0.700000 	 0.060000 	 1.880000 	 19.000000 	 0.043716
 0.700000 	 0.060000 	 1.935000 	 1.000000 	 0.039744
 0.700000 	 0.060000 	 1.935000 	 7.000000 	 0.044232
 0.700000 	 0.060000 	 1.935000 	 19.000000 	 0.044236
 0.700000 	 0.060000 	 1.990000 	 1.000000 	 0.039882
 0.700000 	 0.060000 	 1.990000 	 7.000000 	 0.044716
 0.700000 	 0.060000 	 1.990000 	 19.000000 	 0.044722
 0.700000 	 0.060000 	 2.045000 	 1.000000 	 0.039983
 0.700000 	 0.060000 	 2.045000 	 7.000000 	 0.045167
 0.700000 	 0.060000 	 2.045000 	 19.000000 	 0.045175
 0.700000 	 0.110000 	 1.000000 	 1.000000 	 0.047831
 0.700000 	 0.110000 	 1.000000 	 7.000000 	 0.048334
 0.700000 	 0.110000 	 1.000000 	 19.000000 	 0.048334
 0.700000 	 0.110000 	 1.055000 	 1.000000 	 0.050949
 0.700000 	 0.110000 	 1.055000 	 7.000000 	 0.051636
 0.700000 	 0.110000 	 1.055000 	 19.000000 	 0.051636
 0.700000 	 0.110000 	 1.110000 	 1.000000 	 0.053787
 0.700000 	 0.110000 	 1.110000 	 7.000000 	 0.054694
 0.700000 	 0.110000 	 1.110000 	 19.000000 	 0.054694
 0.700000 	 0.110000 	 1.165000 	 1.000000 	 0.056356
 0.700000 	 0.110000 	 1.165000 	 7.000000 	 0.057522
 0.700000 	 0.110000 	 1.165000 	 19.000000 	 0.057522
 0.700000 	 0.110000 	 1.220000 	 1.000000 	 0.058672
 0.700000 	 0.110000 	 1.220000 	 7.000000 	 0.060132
 0.700000 	 0.110000 	 1.220000 	 19.000000 	 0.060132
 0.700000 	 0.110000 	 1.275000 	 1.000000 	 0.060749
 0.700000 	 0.110000 	 1.275000 	 7.000000 	 0.062540
 0.700000 	 0.110000 	 1.275000 	 19.000000 	 0.062540
 0.700000 	 0.110000 	 1.330000 	 1.000000 	 0.062605
 0.700000 	 0.110000 	 1.330000 	 7.000000 	 0.064761
 0.700000 	 0.110000 	 1.330000 	 19.000000 	 0.064761
 0.700000 	 0.110000 	 1.385000 	 1.000000 	 0.064256
 0.700000 	 0.110000 	 1.385000 	 7.000000 	 0.066810
 0.700000 	 0.110000 	 1.385000 	 19.000000 	 0.066810
 0.700000 	 0.110000 	 1.440000 	 1.000000 	 0.065717
 0.700000 	 0.110000 	 1.440000 	 7.000000 	 0.068701
 0.700000 	 0.110000 	 1.440000 	 19.000000 	 0.068701
 0.700000 	 0.110000 	 1.495000 	 1.000000 	 0.067004
 0.700000 	 0.110000 	 1.495000 	 7.000000 	 0.070447
 0.700000 	 0.110000 	 1.495000 	 19.000000 	 0.070447
 0.700000 	 0.110000 	 1.550000 	 1.000000 	 0.068131
 0.700000 	 0.110000 	 1.550000 	 7.000000 	 0.072060
 0.700000 	 0.110000 	 1.550000 	 19.000000 	 0.072061
 0.700000 	 0.110000 	 1.605000 	 1.000000 	 0.069113
 0.700000 	 0.110000 	 1.605000 	 7.000000 	 0.073553
 0.700000 	 0.110000 	 1.605000 	 19.000000 	 0.073553
 0.700000 	 0.110000 	 1.660000 	 1.000000 	 0.069962
 0.700000 	 0.110000 	 1.660000 	 7.000000 	 0.074935
 0.700000 	 0.110000 	 1.660000 	 19.000000 	 0.074936
 0.700000 	 0.110000 	 1.715000 	 1.000000 	 0.070690
 0.700000 	 0.110000 	 1.715000 	 7.000000 	 0.076216
 0.700000 	 0.110000 	 1.715000 	 19.000000 	 0.076217
 0.700000 	 0.110000 	 1.770000 	 1.000000 	 0.071307
 0.700000 	 0.110000 	 1.770000 	 7.000000 	 0.077404
 0.700000 	 0.110000 	 1.770000 	 19.000000 	 0.077406
 0.700000 	 0.110000 	 1.825000 	 1.000000 	 0.071824
 0.700000 	 0.110000 	 1.825000 	 7.000000 	 0.078508
 0.700000 	 0.110000 	 1.825000 	 19.000000 	 0.078511
 0.700000 	 0.110000 	 1.880000 	 1.000000 	 0.072249
 0.700000 	 0.110000 	 1.880000 	 7.000000 	 0.079535
 0.700000 	 0.110000 	 1.880000 	 19.000000 	 0.079539
 0.700000 	 0.110000 	 1.935000 	 1.000000 	 0.072592
 0.700000 	 0.110000 	 1.935000 	 7.000000 	 0.080490
 0.700000 	 0.110000 	 1.935000 	 19.000000 	 0.080496
 0.700000 	 0.110000 	 1.990000 	 1.000000 	 0.072859
 0.700000 	 0.110000 	 1.990000 	 7.000000 	 0.081381
 0.700000 	 0.110000 	 1.990000 	 19.000000 	 0.081389
 0.700000 	 0.110000 	 2.045000 	 1.000000 	 0.073058
 0.700000 	 0.110000 	 2.045000 	 7.000000 	 0.082212
 0.700000 	 0.110000 	 2.045000 	 19.000000 	 0.082222
 0.700000 	 0.160000 	 1.000000 	 1.000000 	 0.068025
 0.700000 	 0.160000 	 1.000000 	 7.000000 	 0.068606
 0.700000 	 0.160000 	 1.000000 	 19.000000 	 0.068606
 0.700000 	 0.160000 	 1.055000 	 1.000000 	 0.072627
 0.700000 	 0.160000 	 1.055000 	 7.000000 	 0.073440
 0.700000 	 0.160000 	 1.055000 	 19.000000 	 0.073440
 0.700000 	 0.160000 	 1.110000 	 1.000000 	 0.076823
 0.700000 	 0.160000 	 1.110000 	 7.000000 	 0.077921
 0.700000 	 0.160000 	 1.110000 	 19.000000 	 0.077921
 0.700000 	 0.160000 	 1.165000 	 1.000000 	 0.080630
 0.700000 	 0.160000 	 1.165000 	 7.000000 	 0.082065
 0.700000 	 0.160000 	 1.165000 	 19.000000 	 0.082065
 0.700000 	 0.160000 	 1.220000 	 1.000000 	 0.084067
 0.700000 	 0.160000 	 1.220000 	 7.000000 	 0.085891
 0.700000 	 0.160000 	 1.220000 	 19.000000 	 0.085891
 0.700000 	 0.160000 	 1.275000 	 1.000000 	 0.087155
 0.700000 	 0.160000 	 1.275000 	 7.000000 	 0.089421
 0.700000 	 0.160000 	 1.275000 	 19.000000 	 0.089421
 0.700000 	 0.160000 	 1.330000 	 1.000000 	 0.089918
 0.700000 	 0.160000 	 1.330000 	 7.000000 	 0.092677
 0.700000 	 0.160000 	 1.330000 	 19.000000 	 0.092677
 0.700000 	 0.160000 	 1.385000 	 1.000000 	 0.092380
 0.700000 	 0.160000 	 1.385000 	 7.000000 	 0.095680
 0.700000 	 0.160000 	 1.385000 	 19.000000 	 0.095680
 0.700000 	 0.160000 	 1.440000 	 1.000000 	 0.094563
 0.700000 	 0.160000 	 1.440000 	 7.000000 	 0.098451
 0.700000 	 0.160000 	 1.440000 	 19.000000 	 0.098451
 0.700000 	 0.160000 	 1.495000 	 1.000000 	 0.096491
 0.700000 	 0.160000 	 1.495000 	 7.000000 	 0.101009
 0.700000 	 0.160000 	 1.495000 	 19.000000 	 0.101009
 0.700000 	 0.160000 	 1.550000 	 1.000000 	 0.098184
 0.700000 	 0.160000 	 1.550000 	 7.000000 	 0.103374
 0.700000 	 0.160000 	 1.550000 	 19.000000 	 0.103374
 0.700000 	 0.160000 	 1.605000 	 1.000000 	 0.099661
 0.700000 	 0.160000 	 1.605000 	 7.000000 	 0.105560
 0.700000 	 0.160000 	 1.605000 	 19.000000 	 0.105560
 0.700000 	 0.160000 	 1.660000 	 1.000000 	 0.100943
 0.700000 	 0.160000 	 1.660000 	 7.000000 	 0.107584
 0.700000 	 0.160000 	 1.660000 	 19.000000 	 0.107585
 0.700000 	 0.160000 	 1.715000 	 1.000000 	 0.102045
 0.700000 	 0.160000 	 1.715000 	 7.000000 	 0.109460
 0.700000 	 0.160000 	 1.715000 	 19.000000 	 0.109461
 0.700000 	 0.160000 	 1.770000 	 1.000000 	 0.102984
 0.700000 	 0.160000 	 1.770000 	 7.000000 	 0.111200
 0.700000 	 0.160000 	 1.770000 	 19.000000 	 0.111202
 0.700000 	 0.160000 	 1.825000 	 1.000000 	 0.103774
 0.700000 	 0.160000 	 1.825000 	 7.000000 	 0.112817
 0.700000 	 0.160000 	 1.825000 	 19.000000 	 0.112819
 0.700000 	 0.160000 	 1.880000 	 1.000000 	 0.104429
 0.700000 	 0.160000 	 1.880000 	 7.000000 	 0.114320
 0.700000 	 0.160000 	 1.880000 	 19.000000 	 0.114323
 0.700000 	 0.160000 	 1.935000 	 1.000000 	 0.104962
 0.700000 	 0.160000 	 1.935000 	 7.000000 	 0.115719
 0.700000 	 0.160000 	 1.935000 	 19.000000 	 0.115723
 0.700000 	 0.160000 	 1.990000 	 1.000000 	 0.105382
 0.700000 	 0.160000 	 1.990000 	 7.000000 	 0.117023
 0.700000 	 0.160000 	 1.990000 	 19.000000 	 0.117029
 0.700000 	 0.160000 	 2.045000 	 1.000000 	 0.105701
 0.700000 	 0.160000 	 2.045000 	 7.000000 	 0.118240
 0.700000 	 0.160000 	 2.045000 	 19.000000 	 0.118247
 0.700000 	 0.210000 	 1.000000 	 1.000000 	 0.086545
 0.700000 	 0.210000 	 1.000000 	 7.000000 	 0.087075
 0.700000 	 0.210000 	 1.000000 	 19.000000 	 0.087075
 0.700000 	 0.210000 	 1.055000 	 1.000000 	 0.092698
 0.700000 	 0.210000 	 1.055000 	 7.000000 	 0.093477
 0.700000 	 0.210000 	 1.055000 	 19.000000 	 0.093477
